YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M
2012,11,14,30.92,24.05,80.06,1.86,2.41
2012,11,15,30.88,24.43,78.62,0.79,2.39
2012,11,16,29.73,23.61,81.25,2.45,2.13
2012,11,17,27.55,23.91,92,10.08,4.16
2012,11,18,29.73,23.02,86.06,4.83,3.26
2012,11,19,29.96,23.9,88.12,6.83,2.93
2012,11,20,30.04,25.03,81.69,12.51,1.38
2012,11,21,29.63,25.21,80.75,4.38,1.23
2012,11,22,30.29,25.33,80.56,0.36,1.91
2012,11,23,30.49,25.69,82.19,6.33,1.84
2012,11,24,29.07,25.2,86.44,15.88,2.09
2012,11,25,29.02,25.48,82.94,12.98,1.5
2012,11,26,28.11,24.02,85.44,7.64,1.6
2012,11,27,28.62,24.26,86.75,6.15,1.73
2012,11,28,28.31,24.65,87,15.76,2.07
2012,11,29,27.9,23.72,88.62,2.88,2.17
2012,11,30,29.36,24.12,85.44,0.91,1.87
2012,12,1,30.05,24.62,83.38,0.82,1.59
2012,12,2,31.05,25.12,80.88,0.19,1.09
2012,12,3,30.4,24.42,83.5,0.08,1.8
2012,12,4,29.99,25.56,81.75,0.02,1.01
2012,12,5,30.4,24.68,81.12,0,1.45
2012,12,6,29.65,25.04,79.94,0.01,2.26
2012,12,7,30.44,24.52,73.06,0.04,1.23
2012,12,8,30.54,24.94,73.06,0.11,1.16
2012,12,9,30.2,24.68,75.19,0.19,1.18
2012,12,10,29.42,24.88,79.19,0.48,0.97
2012,12,11,30.3,24.61,76.75,1.4,1.29
2012,12,12,29.65,23.13,77.12,0.17,2.36
2012,12,13,29.11,21.37,77,0.02,2.98
2012,12,14,30.24,22.5,77.5,0.1,2.6
2012,12,15,30.05,23.37,79.38,0.24,2.59
2012,12,16,30.14,23.65,80.19,0.32,1.77
2012,12,17,31.42,23.52,79.19,0.19,1.98
2012,12,18,31.34,24.97,76.69,0.11,1.4
2012,12,19,29.9,22.9,78,0.2,3.29
2012,12,20,30.55,23.89,76.69,0.02,2.38
2012,12,21,30.98,23.51,71.75,0,2.45
2012,12,22,29.44,22.6,76.31,0.09,2.84
2012,12,23,28.84,21.8,78.38,0.61,5.05
2012,12,24,26.59,18,75.19,0,5.64
2012,12,25,27.91,18.83,77.31,0,4.2
2012,12,26,28.78,19.39,76,0,3.32
2012,12,27,29.76,21.02,74.69,0,2.95
2012,12,28,30.51,21.75,74.62,0,2.79
2012,12,29,31.29,22.14,75.81,0,3.3
2012,12,30,30.66,22.51,78.19,0.23,4.03
2012,12,31,24.42,18.54,71.94,0,5.06
2013,1,1,26.08,19.69,74.12,0,3.83
2013,1,2,29.33,19.87,70.5,0,3.23
2013,1,3,30.12,19.85,68.69,0,3.14
2013,1,4,28.93,21,73.31,0,3.91
2013,1,5,29.67,20.65,72.12,0,3.42
2013,1,6,29.15,20.1,74.56,0,3.45
2013,1,7,30.02,21.86,70.44,0,2.58
2013,1,8,30.65,22.8,69.19,0.03,1.42
2013,1,9,31.08,22.41,67.56,0,2.12
2013,1,10,30.4,23.58,71.56,0.05,1.88
2013,1,11,28.49,22.97,75.75,0.24,2.43
2013,1,12,29.95,23.71,75.69,0.2,1.99
2013,1,13,30.16,23.23,75.38,0.12,2.33
2013,1,14,29.98,23.24,74.38,0.03,2.36
2013,1,15,30.79,22.87,71.31,0.03,1.9
2013,1,16,31.15,23.7,71.75,0.13,1.99
2013,1,17,30.37,21.66,67.19,0.01,3.7
2013,1,18,29.48,18.94,64.94,0,5.7
2013,1,19,28.83,18.24,66.12,0,4.45
2013,1,20,30.58,19.08,62.69,0,2.63
2013,1,21,31.76,22.38,62.06,0,1.62
2013,1,22,32.23,23.7,69.12,0,2.21
2013,1,23,31.87,24.03,75.12,1.57,1.76
2013,1,24,31.55,24.24,78.5,0.19,2.01
2013,1,25,29.7,24.44,84.75,21.64,2.38
2013,1,26,28.78,24.33,85.44,3.19,3.26
2013,1,27,29.56,24.27,83.75,12.43,2.7
2013,1,28,28.35,24.1,85.94,14.87,2.86
2013,1,29,29.33,22.09,81.38,3.31,3.04
2013,1,30,29.68,22.63,81.06,1.84,2.57
2013,1,31,29.11,23.41,79.81,4.82,1.52
2013,2,1,31.19,22.01,77.25,0,2.27
2013,2,2,29.15,23.3,77.94,0.05,1.97
2013,2,3,30.27,22.62,74,0.07,2.71
2013,2,4,32.62,21.72,67.88,0,2.38
2013,2,5,31.68,24.01,78.06,3.16,1.91
2013,2,6,30.65,24.36,82.38,0.28,2.51
2013,2,7,30.87,24.23,82.38,0.08,2.73
2013,2,8,30.94,24.55,82.69,0.12,2.48
2013,2,9,30.34,25.05,81.44,6.22,1.75
2013,2,10,31.92,24.65,78.81,2.75,2.46
2013,2,11,31.76,24.09,78.31,0.38,2.86
2013,2,12,33.13,24.01,75.25,0.02,2.3
2013,2,13,32.06,22.84,72.19,0.02,3.48
2013,2,14,33.21,22.97,68.31,0,2.45
2013,2,15,33.74,23.45,69.75,0.03,2.75
2013,2,16,30.25,25.36,79.31,0.72,1.75
2013,2,17,31.42,24.76,79.12,0.54,2.4
2013,2,18,31.55,24.33,78.62,0.14,2.77
2013,2,19,32.71,24.55,74.44,0,2.86
2013,2,20,32.83,24.23,73.06,0,2.77
2013,2,21,31.71,24.93,74.94,0.93,1.89
2013,2,22,33.55,23.9,65.5,0.18,3.33
2013,2,23,32.69,22.9,58.69,0.14,4.55
2013,2,24,32.4,22.76,59.25,0.05,3.37
2013,2,25,34.69,24.11,62.06,0.05,2.9
2013,2,26,34.19,26.12,68.19,0,2.04
2013,2,27,31.88,25.48,76.19,0.06,3.59
2013,2,28,32.75,25.18,76,0.17,3.61
2013,3,1,33.33,25.38,75.81,0.01,3.63
2013,3,2,34.47,25.05,74.62,0.17,3.14
2013,3,3,32.06,25.44,78.88,12.91,2.46
2013,3,4,32.67,23.53,69.19,2.08,3.95
2013,3,5,33.38,22.9,61.06,0.01,3.65
2013,3,6,33.8,22.96,57.94,0,3.26
2013,3,7,34.82,24.17,62.31,0,2.46
2013,3,8,34.49,25.57,65.88,0.02,2.56
2013,3,9,32.05,24.84,75.69,1.56,3.41
2013,3,10,32.19,24.87,74.69,0.22,3.91
2013,3,11,33.03,24.94,73.25,0.05,3.85
2013,3,12,33.41,25.23,71,0.04,4.07
2013,3,13,33.87,25.65,70.88,0.14,3.36
2013,3,14,34.76,24.94,70.06,0.18,2.93
2013,3,15,32.54,25.76,74.94,10.23,2.41
2013,3,16,33.59,25.18,70.25,1.66,2.2
2013,3,17,33.76,25.48,72.12,0.23,3.4
2013,3,18,33.23,26.07,73.31,0.15,4.41
2013,3,19,34.31,25.76,68.56,0.17,4.16
2013,3,20,34.38,26.15,68.44,0.07,4.02
2013,3,21,34.78,25.41,70.19,0.04,3.62
2013,3,22,34.19,25.71,69.5,0.01,3.7
2013,3,23,35.67,25.69,65.06,0,3.41
2013,3,24,35.63,26.36,66.94,0.02,3.89
2013,3,25,35.83,26.41,65.5,0.01,4.27
2013,3,26,36.08,26.44,67.62,0,3.55
2013,3,27,36,25.39,69.19,0,3.56
2013,3,28,35.85,25.62,70.19,0.02,4.02
2013,3,29,35.52,26.08,70.44,0.02,4.18
2013,3,30,35.77,26.18,69.44,0.01,4.16
2013,3,31,36.27,26.03,66.75,0.01,4.04
2013,4,1,36,26.99,65.5,2.66,3.47
2013,4,2,35.12,27.25,67.31,0.75,2.95
2013,4,3,35.1,27.92,68.69,0.24,4.17
2013,4,4,32.87,28.26,73.56,0.21,5.32
2013,4,5,36.26,27.51,61.88,0.04,4.32
2013,4,6,37.8,27.63,62.56,0.01,3.64
2013,4,7,38.1,27.81,57.81,0,3.65
2013,4,8,36.59,27.01,59.88,0,2.94
2013,4,9,37.24,26.37,58.75,0,3.12
2013,4,10,34.48,26.17,67.62,0.76,3.52
2013,4,11,30.17,25.71,80.06,10.65,3.08
2013,4,12,27.94,25.42,81.38,7.83,2.02
2013,4,13,32.55,25.94,72.88,4.7,1.77
2013,4,14,29.63,26.07,82.19,8.39,2.87
2013,4,15,29,25.75,84.06,7.26,3.87
2013,4,16,28.94,25.4,85.5,22.86,2.98
2013,4,17,28.01,25.2,86.94,24.33,2.55
2013,4,18,34.12,25.19,69.5,0.06,2.79
2013,4,19,34.97,26.07,66.81,0.17,3.62
2013,4,20,33.51,26.87,73.25,0.37,3.1
2013,4,21,33.65,26.56,73.94,0.52,3.56
2013,4,22,32.11,27.14,74,1.31,2.44
2013,4,23,30.33,26.86,78.06,0.99,1.62
2013,4,24,31.05,26.4,78.12,2.79,1.9
2013,4,25,31.8,26.16,75.75,0.46,2.59
2013,4,26,32.49,27.01,71.94,0.13,2.83
2013,4,27,32.52,26.55,74.06,0.19,3.38
2013,4,28,31.49,26.74,78,1.81,3.05
2013,4,29,30.97,26.75,78.38,1.18,3.55
2013,4,30,33.17,27.15,71,1.72,3.56
2013,5,1,33.69,26.31,71.5,0.44,3.83
2013,5,2,34.89,27.34,68.81,0.63,3.27
2013,5,3,32.46,27.89,73.88,0.39,3.02
2013,5,4,32.08,27.45,74,3.11,3.2
2013,5,5,31.89,26.95,74.38,2.12,2.27
2013,5,6,32.97,26.11,72.06,4.56,2.34
2013,5,7,32.74,26.57,73,2.04,2.6
2013,5,8,34.3,27.16,68.5,1.66,3
2013,5,9,32.62,27.4,74,0.83,3.12
2013,5,10,32.73,27.26,74.62,0.36,3.3
2013,5,11,32.72,27.23,76.38,4.52,3.05
2013,5,12,30.36,27.36,82.06,7.32,3.85
2013,5,13,32.55,27.05,75,1.57,3.37
2013,5,14,32.96,27.69,74.06,0.47,3.32
2013,5,15,32.96,28.26,72.81,0.35,3.26
2013,5,16,33.34,28.28,75.62,2.43,4
2013,5,17,32.23,28.01,75,2.43,2.84
2013,5,18,31.08,27.15,79.25,6.71,3.54
2013,5,19,31.51,26.72,80.06,5.12,3.71
2013,5,20,28.44,27.03,86.06,4.3,4.19
2013,5,21,30.8,26.81,79.25,1.48,4.7
2013,5,22,31.27,27.24,76.06,4.19,3.84
2013,5,23,31.76,27.11,76.38,6.14,3.23
2013,5,24,31.87,27.15,76.75,4.48,4.06
2013,5,25,29.34,26.69,83.25,3.44,4.28
2013,5,26,30.23,26.19,80.88,4.71,3.29
2013,5,27,30.71,26.43,79.94,6.97,3.71
2013,5,28,31.4,26.64,78.44,4.46,3.38
2013,5,29,32.22,26.58,75.06,0.71,2.88
2013,5,30,32.87,26.73,73.25,5.98,1.92
2013,5,31,30.44,26.33,78.5,3.86,2.27
2013,6,1,31.87,25.7,76.75,2.7,2.7
2013,6,2,30.34,26.25,78.5,2.19,2.56
2013,6,3,30.08,26.48,81.88,5.85,3.12
2013,6,4,30.02,26.3,83.62,10.5,3.1
2013,6,5,29.73,25.85,86.38,31.73,3.26
2013,6,6,30.9,25.23,82.56,1.93,2.6
2013,6,7,32.62,25.86,77,0.62,3.3
2013,6,8,29.87,26.61,82.44,2.77,3.84
2013,6,9,32.33,26.44,76.12,3.23,3.95
2013,6,10,32.01,26.46,79.06,6.99,3.51
2013,6,11,29.47,26.42,86.5,26.75,3.13
2013,6,12,28.75,26.22,87.19,26.16,3.39
2013,6,13,28.9,25.51,86.62,47.75,3.23
2013,6,14,28.58,25.19,87.31,9.23,3.38
2013,6,15,29.43,25.26,85.44,22.15,3.37
2013,6,16,29.15,25.66,86.94,14.58,4.22
2013,6,17,29.8,25.51,85.06,3.54,4.58
2013,6,18,29.48,26.12,88.06,5.42,5.14
2013,6,19,29.67,25.67,85.19,4.45,5.29
2013,6,20,29.23,26.17,82.12,1.05,5.84
2013,6,21,30.36,25.98,82.62,3.86,5.02
2013,6,22,29.26,25.81,86.06,14.06,4.66
2013,6,23,29.15,25.87,85.62,10.36,5.11
2013,6,24,28.95,25.62,86.69,6.96,4.73
2013,6,25,29.48,25.65,86.75,5.22,3.41
2013,6,26,30.56,25.42,81.56,3.67,2.84
2013,6,27,29.59,25.62,84.81,2.41,3.06
2013,6,28,31.37,25.69,79.81,1.29,3.41
2013,6,29,29.98,25.67,81.81,0.88,3.44
2013,6,30,30.63,25.46,81.81,0.55,3.56
2013,7,1,31.4,25.51,80,0.59,3.93
2013,7,2,29.4,25.76,84.12,1.59,3.66
2013,7,3,30.37,26.15,82.56,2.43,3.18
2013,7,4,29.83,25.91,84,2.17,2.61
2013,7,5,29.85,25.76,83.5,1.73,3.55
2013,7,6,29.36,25.54,85.44,5.94,2.8
2013,7,7,29.05,25.37,84.31,14.92,4.23
2013,7,8,27.84,25.19,86.38,29.12,4.98
2013,7,9,28.87,24.79,84.81,25.64,4.02
2013,7,10,27.65,25.3,86.25,19.27,3.85
2013,7,11,27.5,24.98,87.38,4.87,3.68
2013,7,12,30.48,24.49,78.5,1.27,2.6
2013,7,13,30.44,25.12,82.19,1.17,4.1
2013,7,14,29.26,25.17,84.25,8.82,4.65
2013,7,15,29.59,25.23,82.5,8.79,4.56
2013,7,16,29.3,25.01,84.44,15.87,4.62
2013,7,17,28.96,24.51,82.38,4.79,4.65
2013,7,18,30.33,24.4,81.56,4.03,4.62
2013,7,19,27.73,24.8,82.69,2.2,5.47
2013,7,20,28.47,24.89,82.56,6.94,5.16
2013,7,21,29.05,24.54,81.38,0.78,4.38
2013,7,22,28.36,25.15,82.94,11.65,4.34
2013,7,23,27.15,25.27,89.06,52.07,5
2013,7,24,28.38,25.13,85.81,5.17,5.27
2013,7,25,28.94,24.74,84.44,2.93,4.2
2013,7,26,29.4,25.44,86.5,2.08,4.16
2013,7,27,30.08,25.27,83.94,6.18,3.75
2013,7,28,29.3,25.08,83.81,11.77,4.27
2013,7,29,29.13,25.1,85.5,10.23,4.91
2013,7,30,28.69,24.89,85,16.14,4.39
2013,7,31,28.51,25.01,86.94,10.39,4.2
2013,8,1,28.65,24.67,86.5,2.42,3.94
2013,8,2,28.93,24.51,84.56,9.67,4.78
2013,8,3,28.59,24.14,83.5,7.13,5.26
2013,8,4,28.97,24.4,83.88,6.06,4.46
2013,8,5,28.7,25.1,84.44,3.61,3.05
2013,8,6,29.59,25.12,84.5,4.91,4.05
2013,8,7,29.45,25.08,86,8.89,3.85
2013,8,8,28.5,25.22,86.69,8.58,3.58
2013,8,9,28.43,25,88.81,7.76,3.65
2013,8,10,29.63,24.46,87,5.74,3.79
2013,8,11,29.26,25.55,85.19,7.14,3.06
2013,8,12,29.86,25.48,84.56,12.1,3.24
2013,8,13,27.15,25.21,91.06,40.11,4.02
2013,8,14,26.87,24.9,88.5,9.13,4.78
2013,8,15,29.19,25.12,85.31,2.98,4.91
2013,8,16,29.93,24.94,82.5,1.07,4.49
2013,8,17,29.83,24.57,83.94,0.3,4.38
2013,8,18,29.37,25.16,84.94,0.37,4.43
2013,8,19,29.98,25.28,82.69,0.69,4.93
2013,8,20,29.83,25.06,81.56,1.27,5.3
2013,8,21,28.62,25.18,85.44,9.79,4.48
2013,8,22,28.03,25.01,88.94,5.24,4.84
2013,8,23,29.3,24.69,85.06,3.36,5.03
2013,8,24,28.8,24.94,84.88,4.96,5.6
2013,8,25,29.62,24.51,83.19,1.95,4.42
2013,8,26,30.26,24.72,81.75,6.17,2.9
2013,8,27,29.07,23.7,83.94,18.4,2.27
2013,8,28,28.71,25.3,85.31,8.55,3.21
2013,8,29,29.23,25.48,87.56,14.98,3.94
2013,8,30,29.91,25.37,86.5,4.56,3.67
2013,8,31,30.17,25.42,83.81,2.42,2.45
2013,9,1,29.48,25.21,86.94,0.94,2.79
2013,9,2,29.98,25.05,86.38,0.63,2.63
2013,9,3,31.08,25.05,81.44,0.31,2.59
2013,9,4,30.44,25.26,84.5,0.51,2.46
2013,9,5,29.3,25.65,87.75,6.11,2.4
2013,9,6,29.9,25.12,84.94,3.42,2.54
2013,9,7,30.17,24.96,82.12,7.86,1.94
2013,9,8,28.76,24.44,86.56,3.01,1.86
2013,9,9,29.72,24.66,82.5,4.5,2.03
2013,9,10,30.51,25.4,83.19,21.73,2.3
2013,9,11,29.65,24.97,84.62,14.21,2.2
2013,9,12,28.9,25.12,88.69,12.45,2.87
2013,9,13,28.53,25.62,88.94,12.77,3.67
2013,9,14,28.31,25.9,89.88,13.85,4.9
2013,9,15,27.94,25.1,89.31,25.66,4.52
2013,9,16,28.22,24.8,87.5,10.45,4.55
2013,9,17,28.6,24.89,83.31,3.19,3.65
2013,9,18,28.77,24.3,85,10.37,3.73
2013,9,19,27.53,24.12,89.19,34.79,5.53
2013,9,20,28.02,24.15,90.44,20.42,6.36
2013,9,21,28.94,24.84,85.19,3.47,6.02
2013,9,22,28.5,24.65,84.69,14.48,6.39
2013,9,23,27.15,24.55,87.69,5.55,5.2
2013,9,24,29.44,24.98,85.62,3.59,4.59
2013,9,25,29.12,25.3,86,3.2,4.54
2013,9,26,30.25,24.68,81.88,1.76,3.41
2013,9,27,30.05,24.85,82.94,6.97,3.09
2013,9,28,29.26,24.8,83.19,17.43,3.03
2013,9,29,28.91,24.42,84.88,26.02,3.2
2013,9,30,28.56,24.41,85.38,25.74,4.03
2013,10,1,29.13,24.28,86.31,9.27,2.8
2013,10,2,28.9,25.02,89.25,5.62,2.43
2013,10,3,26.75,24.75,92.38,33.53,3.75
2013,10,4,25.62,24.75,93.62,58.53,5.81
2013,10,5,27.91,24.16,91.12,31.67,4.35
2013,10,6,26.3,24.52,93.69,31.99,5.62
2013,10,7,27.86,24.5,88.38,26.45,2.87
2013,10,8,26.96,23.81,89.19,9.32,1.96
2013,10,9,27.78,24.55,84.5,0.41,1.61
2013,10,10,30.33,24.83,78,0.45,1.11
2013,10,11,30.57,24.94,80.19,0.37,2.02
2013,10,12,30.73,24.88,77.88,0.26,1.66
2013,10,13,30.78,24.76,80.31,7.91,2.14
2013,10,14,31.01,25.74,80.44,4.74,2.24
2013,10,15,30.62,24.87,82.5,18.24,1.52
2013,10,16,26.82,24.65,90.06,49.9,2.55
2013,10,17,28.44,24.5,89.19,7.93,3.06
2013,10,18,29.37,24.65,83.5,7.65,1.39
2013,10,19,27.74,24.42,89.12,4.46,2.02
2013,10,20,29.57,23.59,87.25,7.11,2.71
2013,10,21,29.12,24.41,87.44,4.01,2.79
2013,10,22,30.03,24.14,85.5,2.07,2.88
2013,10,23,29.9,24.1,85,4.81,2.77
2013,10,24,30.3,23.8,81.94,2.41,2.3
2013,10,25,29.68,23.4,83.38,1.77,3.36
2013,10,26,28.55,21.91,84.5,0.4,4.12
2013,10,27,28.91,21.62,82.19,0.14,2.62
2013,10,28,30.05,22.67,81.88,1.42,2.38
2013,10,29,30.08,23.81,79.94,1.13,1.42
2013,10,30,30.45,23.31,79.44,0.03,2.25
2013,10,31,31.23,22.9,81.81,1.83,2.16
2013,11,1,30.98,24.1,83.88,1.05,2.49
2013,11,2,30.48,23.07,82.56,0.23,3.24
2013,11,3,29.3,22.15,80.06,0.01,4.15
2013,11,4,29,21.55,82,0.01,4.51
2013,11,5,29.39,21,83.12,0.02,4.08
2013,11,6,29.81,23.39,85.38,1.98,4.02
2013,11,7,29.23,24.21,88.88,23.23,5.09
2013,11,8,28.75,24.16,90.94,16.03,4.09
2013,11,9,29.5,24.49,87.25,4.58,2.32
2013,11,10,30.29,22.83,79.75,0.12,2.38
2013,11,11,31.11,24.51,77.81,0.04,1.15
2013,11,12,29.47,25.62,80.44,0.73,1.18
2013,11,13,28.11,25.12,87.25,5.78,1.84
2013,11,14,28.35,25.05,89.5,4.34,1.62
2013,11,15,29.5,23.93,86.31,1.24,4.73
2013,11,16,26.8,22.7,91.12,1.83,3.96
2013,11,17,28.77,23.24,89,2.18,3.74
2013,11,18,28.21,22.51,86.12,0.4,4.45
2013,11,19,29.21,22.14,85.38,0.01,3.98
2013,11,20,29.29,22.18,83.88,0.12,3.69
2013,11,21,29.51,22.23,83.81,0.41,3.73
2013,11,22,28.94,23.08,86.81,0.52,3.62
2013,11,23,26.99,23.44,89.69,3.14,3.47
2013,11,24,28.17,23.26,88.12,8.06,1.78
2013,11,25,29.5,23.69,83,4.35,1.15
2013,11,26,27.99,24.29,87.81,6.93,1.91
2013,11,27,30.62,23.15,82.12,1.17,2.29
2013,11,28,28.14,23.78,87.19,6,3.16
2013,11,29,27.5,20.14,82,0.01,5.38
2013,11,30,27.78,19.71,82.56,0,4.71
2013,12,1,27.51,20.65,82.62,0,5.11
2013,12,2,26.3,18.66,81.69,0,5.02
2013,12,3,26.85,17.87,79.62,0,4.5
2013,12,4,27.44,18.15,79.81,0,4.23
2013,12,5,27.87,19.24,83.44,0,3.89
2013,12,6,27.66,20.07,82.38,0.01,4.13
2013,12,7,27.08,18.99,78.19,0,4.36
2013,12,8,27.4,18.44,75.25,0,3.56
2013,12,9,28.42,18.62,74.31,0,2.41
2013,12,10,28.18,18.77,78.25,0,3.33
2013,12,11,28.77,19.27,77.62,0,2.77
2013,12,12,28.88,19.24,76.19,0,3.02
2013,12,13,29.42,20.57,74.06,0,2.29
2013,12,14,29.85,21.65,76.56,0.01,2.06
2013,12,15,29.87,22.82,84,0.92,2.45
2013,12,16,29.38,24.17,85.38,3.93,2.97
2013,12,17,24.01,17.43,79.81,3.94,5.73
2013,12,18,24.82,15.41,76.31,0.02,4.47
2013,12,19,24.83,15.17,76.69,0,4.71
2013,12,20,25.01,15.3,76.25,0,4.48
2013,12,21,24.61,14.43,74.06,0,4.74
2013,12,22,25.12,14.62,75.19,0,4.54
2013,12,23,26.24,15.9,77.94,0,4.16
2013,12,24,26.26,16.12,77.44,0,4.32
2013,12,25,25.08,15.92,77.94,0,4.56
2013,12,26,25.81,15.75,74.62,0,4.37
2013,12,27,24.99,14.63,75.5,0,5.41
2013,12,28,24.62,14.62,76.06,0,5.04
2013,12,29,25.03,14.7,76.56,0,4.59
2013,12,30,25.84,17.25,76.94,0,4.52
2013,12,31,26.34,17.22,78.06,0,4.3
2014,1,1,26.73,16.24,74.81,0,3.89
2014,1,2,28.31,16.25,67,0,1.98
2014,1,3,29.98,18.57,67.81,0,1.78
2014,1,4,29.81,20.53,71,0,1.83
2014,1,5,29.21,18.74,74,0,2.77
2014,1,6,29.97,19.6,70,0,1.62
2014,1,7,30.51,21.33,79.38,0,1.86
2014,1,8,31.01,22.34,73.69,0,1.21
2014,1,9,30.19,20.3,70.5,0,3.05
2014,1,10,29.99,19.58,72.25,0,3.8
2014,1,11,29.93,19.26,74.31,0,3.84
2014,1,12,30.44,19.85,73.5,0,4.08
2014,1,13,29.27,19.48,72,0,4.74
2014,1,14,27.61,17.29,69.81,0,5.44
2014,1,15,27.01,15.98,62.94,0,5.36
2014,1,16,27.08,14.39,66,0,3.73
2014,1,17,28.23,16.54,67.81,0,4.12
2014,1,18,27.38,17.11,67.19,0,5.91
2014,1,19,26.62,15.85,66.5,0,4.96
2014,1,20,27.64,15.92,66.56,0,4.17
2014,1,21,27.15,17.17,64.56,0,6
2014,1,22,25.55,14.68,60.75,0,6.1
2014,1,23,25.69,14.14,60.19,0,4.04
2014,1,24,27.19,14.77,58.56,0,2.07
2014,1,25,28.76,19.3,61.19,0,1.77
2014,1,26,29.46,19.06,63.94,0,1.76
2014,1,27,29.53,19.02,68.12,0,2.22
2014,1,28,30.76,19.1,67.19,0,2.23
2014,1,29,30.92,20.34,69.81,0,2.2
2014,1,30,30.89,20.69,66.69,0,2.2
2014,1,31,30.9,19.62,62.19,0,2.26
2014,2,1,31,21.61,64.69,0.01,1.8
2014,2,2,31.09,21.12,70.69,0,3.15
2014,2,3,32.7,21.95,71.5,0,2.67
2014,2,4,31.4,22.27,76.12,0,3.54
2014,2,5,30.15,22.41,76.88,0.42,3.91
2014,2,6,30.37,23.76,76.06,0.19,3.48
2014,2,7,30.76,23.02,78.75,0.14,3.73
2014,2,8,30.6,22.58,76.88,0,3.66
2014,2,9,32.06,22.51,75.62,0,2.96
2014,2,10,33.64,22.03,68.5,0,2.4
2014,2,11,31.94,23.19,69.94,0,3.37
2014,2,12,31.25,22.65,75.81,0,3.83
2014,2,13,32.18,23.63,73.12,0,2.73
2014,2,14,29.3,23.89,77.19,0.05,1.97
2014,2,15,31.08,23.83,72.69,0.91,2.38
2014,2,16,30.85,23.44,76.69,0.91,3.59
2014,2,17,31.54,23.59,75.94,0.04,3.66
2014,2,18,31.74,23.22,76.12,0,3.59
2014,2,19,32.28,23.14,75.31,1.31,3.1
2014,2,20,28.16,19.97,67.06,3.86,3.92
2014,2,21,30.73,20.15,69.94,3.33,3.04
2014,2,22,32.69,22.2,68.5,0,2.01
2014,2,23,31.65,23.04,73.69,0.09,3.02
2014,2,24,32.33,23.46,73.75,0.16,3.12
2014,2,25,31.45,22.94,75.94,0,3.2
2014,2,26,32.2,22.93,74.25,0,3.24
2014,2,27,31.42,23.12,74.19,0,3.66
2014,2,28,31.33,22.94,74.94,0,3.63
2014,3,1,32.05,22.87,73.94,0,3.54
2014,3,2,32.88,22.9,74.62,0,3.29
2014,3,3,33.37,23,68.56,0,3.43
2014,3,4,33.62,22.48,71.62,0,3.27
2014,3,5,32.61,22.51,75.5,0.06,3.62
2014,3,6,32.07,24.2,75.38,0.04,4.3
2014,3,7,32.09,23.98,74.44,0,4.08
2014,3,8,32.56,23.22,72.94,0,3.69
2014,3,9,32.8,24.08,70.31,0,3.43
2014,3,10,32.25,24.3,71.75,0.01,4.39
2014,3,11,32.84,24.12,69.38,0,3.2
2014,3,12,33.1,24.13,71.19,0,3.68
2014,3,13,33.94,24.51,70,0,3.18
2014,3,14,35.06,24.65,70.12,0.02,3.46
2014,3,15,33.6,25.38,72.5,0.1,2.91
2014,3,16,32.65,25.74,72.75,0.17,1.81
2014,3,17,30.86,26.44,75.12,0.91,2.77
2014,3,18,33.1,25.87,73.56,0.57,3.32
2014,3,19,32.9,25.32,76.56,0.21,4.32
2014,3,20,34.17,25.8,71.62,0.18,3.81
2014,3,21,34.48,25.48,74.62,5.54,3.22
2014,3,22,29.23,24.69,85.56,26.52,3.63
2014,3,23,32.95,23.2,72.69,2.39,2.93
2014,3,24,33.92,25.33,68.06,0.32,2.51
2014,3,25,34.23,25.31,67.94,1.09,2.66
2014,3,26,34.12,25.64,69.62,0.25,3.08
2014,3,27,34.15,25.95,69.88,0.91,3.66
2014,3,28,33.56,26.4,70.88,0.51,4.08
2014,3,29,34.62,26,70,0.14,4.08
2014,3,30,34.9,25.82,70.12,0.11,4.13
2014,3,31,35.08,25.72,68.94,0.04,3.8
2014,4,1,34.58,26.11,68.25,0.13,4.17
2014,4,2,33.92,25.93,69.31,0.27,3.38
2014,4,3,33.89,26.34,70.31,0.31,3.59
2014,4,4,32.73,26.4,72.88,5.54,1.91
2014,4,5,30.65,26.14,76.31,12.45,1.77
2014,4,6,31.9,25.64,71.56,0.41,2.25
2014,4,7,34.1,25.62,68.25,0.04,3.53
2014,4,8,34.52,26.05,70.25,0.06,3.86
2014,4,9,35.14,25.6,68.56,0.04,3.66
2014,4,10,34.65,25.08,68.75,0.04,3.95
2014,4,11,33.3,26.41,70.44,0.51,3.72
2014,4,12,31.83,26.44,76.25,7.35,3.01
2014,4,13,31.58,26.28,75.5,4.21,2.27
2014,4,14,33.4,25.69,73.5,3.91,2.48
2014,4,15,32.5,26.32,72.62,1.12,2.23
2014,4,16,33.41,26.08,72.44,0.45,3.25
2014,4,17,32.32,26.71,74,2.37,3.12
2014,4,18,33.09,26.19,72.44,0.81,3.23
2014,4,19,35.34,26.09,68.38,0.08,3.52
2014,4,20,34.35,27.32,65.75,0.03,3.51
2014,4,21,35.28,26.1,64.19,0.02,3.87
2014,4,22,36.79,26.8,56.44,0.1,4.09
2014,4,23,34.49,27.29,67.06,0.19,3.96
2014,4,24,33.45,27.65,71.94,1.37,3.92
2014,4,25,34.9,27.29,67.25,0.26,3.7
2014,4,26,36.2,26.49,63.56,0.03,3.86
